id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>
430	adsorption property	-0.4689	0.5498	1	688	1024	26	2018.6538
431	adsorption rate	-0.0906	0.186	1	177	196	5	2018.4
432	adsorption reaction	-0.4112	0.8638	1	184	205	5	2013.8
433	adsorption site	-0.2072	0.7453	1	450	544	13	2019.5385
434	adsorption study	-0.5519	0.6983	1	219	261	7	2018.5714
435	adsorption time	-0.6534	0.8938	1	122	138	3	2021
436	adsorptiondesorption	-0.2817	0.5927	1	191	218	5	2020.6
437	advance	-0.2297	-0.1239	7	1386	2130	48	2016.7083
438	advanced application	-0.4966	-0.1894	7	442	566	14	2018.7143
439	advanced approach	-0.1219	-0.8755	6	115	119	3	2015.6667
440	advanced characterization technique	0.82	-0.4949	2	108	125	3	2020
441	advanced composite	0.0186	-0.7526	4	296	382	10	2016.4
442	advanced electrode material	-0.2078	0.7844	1	100	104	3	2017
443	advanced electronic	-0.7341	0.3376	7	100	107	3	2022
444	advanced engineering application	0.2551	-0.8895	3	213	228	5	2021.2
445	advanced engineering material	0.434	-0.5068	2	93	165	5	2010.8
446	advanced fiber	-0.2485	-0.0316	4	99	103	3	2015.6667
447	advanced functional material	-0.7563	0.04	6	116	120	3	2019.6667
448	advanced graphene	-2.0487	0.2672	14	39	117	3	2016
449	advanced lithium ion battery	-0.1435	0.8446	1	99	107	3	2019.3333
450	advanced material	0.0208	-0.6136	4	1122	1758	41	2015.4634
451	advanced multifunctional material	-0.3926	-0.2317	4	87	137	3	2016.3333
452	advanced nanocomposite	0.096	-0.364	4	311	397	10	2018
453	advanced optoelectronic device	-0.2936	0.3964	1	204	229	5	2017.2
454	advanced polymer	-0.8131	0.0281	7	138	143	3	2017
455	advanced polymer nanocomposite	-0.7272	-0.4943	3	86	119	3	2016
456	advanced technique	-0.064	0.6391	1	150	164	4	2017
457	advanced technological application	-0.3889	0.5585	1	207	230	6	2018.6667
458	advanced technology	0.2524	-0.3982	4	120	126	3	2021.6667
459	advancement	-0.0424	-0.1177	4	1201	1895	38	2020.6842
460	advantage	-0.1143	0.1082	8	5658	13940	331	2017.3353
461	advent	-0.2659	-0.1194	8	450	523	9	2017.7778
462	adverse effect	-0.0383	-0.2694	6	917	1332	32	2017.2188
463	aerogel	-0.3954	0.1374	8	1549	2655	71	2018.4225
464	aerogel composite	-0.4147	-0.2053	3	166	187	5	2018.4
465	aerogel matrix	-0.2356	0.0324	8	206	239	8	2016.25
466	aerogel nanocomposite	-0.3293	0.1602	8	319	431	13	2019.6923
467	aerogel sample	-0.6687	-0.1014	6	107	117	3	2021.3333
468	aeronautic	0.0228	-0.3992	4	282	334	7	2014.7143
469	aerosol	0.3162	0.3859	11	262	302	8	2015.375
470	aerosol assisted chemical vapor deposition	0.3269	1.0661	1	48	84	3	2017
471	aerosol flame deposition	0.6404	0.69	1	71	149	5	2007.8
472	aerospace	0.3719	-0.4524	2	2439	5453	125	2018.864
473	aerospace application	0.2178	-0.5944	4	842	1356	31	2018.4839
474	aerospace component	0.412	-0.6924	4	135	140	3	2018.6667
475	aerospace engineering	-0.231	-0.4941	4	118	125	3	2020.3333
476	aerospace grade epoxy resin	-0.2399	-0.5319	4	123	193	4	2022
477	aerospace industry	0.4161	-0.4059	2	855	1282	30	2018.4333
478	aerospace sector	0.0864	-0.6361	4	119	126	3	2022
479	aes	0.7265	0.4735	5	378	477	11	2007.4545
480	aesthetic appearance	-0.0076	-0.1838	5	108	118	3	2016.3333
481	afd	0.6394	0.6726	1	57	126	4	2008
482	affinity	-0.4065	-0.2866	3	1666	2749	67	2016.1791
483	afford	-0.619	0.401	1	177	197	4	2013.75
484	afm	0.1237	0.1093	5	5842	17964	436	2014.6628
485	afm analysis	0.105	-0.12	5	619	835	20	2017.15
486	afm image	-0.0708	0.2347	1	687	988	24	2013.0417
487	afm investigation	-0.34	-0.4898	4	65	68	3	2009
488	afm measurement	0.1276	0.3364	5	242	284	7	2015.1429
489	afm micrograph	-0.5075	-0.6823	12	172	250	5	2014.8
490	afm observation	0.2523	0.6492	2	136	195	6	2007.3333
491	afm result	-0.0294	0.0313	5	365	470	12	2014.25
492	afm study	-0.2508	-0.5865	4	209	331	9	2017.5556
493	afm technique	0.3497	-0.2025	5	207	236	5	2016
494	ag addition	0.9019	0.3972	5	202	237	7	2014.4286
495	ag agcl	-0.2591	1.0422	1	208	249	7	2016.4286
496	ag atom	0.9354	0.2817	5	180	254	6	2018.3333
497	ag cluster	0.6736	0.5341	5	168	194	5	2015.2
498	ag coating	0.6194	0.3318	5	364	472	11	2018
499	ag composite	-0.0046	0.687	1	277	331	9	2012.8889
500	ag concentration	0.3491	0.7182	1	499	719	18	2016.1111
501	ag content	0.5083	0.4415	5	1077	1850	51	2014.9804
502	ag core	-0.4378	0.73	1	129	145	5	2013.4
503	ag cu	0.834	0.6264	5	179	237	5	2016.2
504	ag cu content	1.0009	0.6464	5	149	201	3	2018.6667
505	ag cu nanoparticle	0.6769	0.6606	5	156	180	4	2019
506	ag cu ti	1.2982	-0.2357	2	55	73	3	2011.3333
507	ag diffusion	0.7735	0.2189	5	157	175	5	2013
508	ag doping	0.3276	0.8374	1	189	268	7	2021.7143
509	ag element	0.2183	0.6063	5	188	210	5	2019
510	ag film	0.2552	0.3256	5	569	809	22	2016
511	ag form	1.2883	0.5839	5	53	83	3	2008
512	ag ion	-0.2663	0.509	1	518	664	17	2016.5882
513	ag layer	0.3622	0.6202	1	204	237	5	2017.2
514	ag loading	-0.3503	0.8925	1	236	263	7	2015.5714
515	ag matrix	0.5993	-0.0475	10	134	157	5	2016
516	ag mwcnts	-0.2433	-0.1445	3	140	146	3	2019.6667
517	ag nano particle	0.1503	-0.2333	2	166	186	4	2011.75
518	ag nanocluster	-0.0403	1.0302	1	119	127	3	2017.6667
519	ag nanocomposite	-0.1269	0.3835	1	998	1593	47	2014
520	ag nanocrystal	-0.0488	0.641	1	150	163	4	2013
521	ag nanoparticle	-0.1863	0.4914	1	2620	5539	151	2016
522	ag nanostructure	-0.309	1.0598	1	165	192	5	2014.8
523	ag nanowire	-0.2296	0.6844	1	245	279	8	2019.875
524	ag np	-0.5333	0.5285	1	1216	1996	51	2017.9608
525	ag nps	-0.5354	0.625	1	425	521	13	2016.8462
526	ag nw	-0.221	0.4091	1	221	247	7	2018
527	ag nws	-0.3082	0.3667	1	200	220	7	2018.1429
528	ag particle	0.1444	0.2471	1	710	999	28	2012.5
529	ag phase	0.8444	0.3678	5	196	312	8	2021.75
530	ag sno2	0.849	0.1808	10	106	115	4	2008.25
531	ag target	1.2415	0.5589	5	83	117	4	2012.25
532	ag tio	-0.2111	0.7579	1	218	245	6	2014.5
533	ag tio2	-0.3159	0.7959	1	235	296	8	2018.125
534	ag volume fraction	0.181	0.6507	1	110	117	3	2012.3333
535	ag zno	-0.1	1.0027	1	366	472	12	2015.9167
536	ag zno nanocomposite	-0.5951	0.8517	1	233	271	7	2018.2857
537	ag0	-0.1262	0.8484	1	198	232	5	2016.6
538	ag1	-0.3331	1.0042	1	294	385	10	2021.1
539	ag2o	0.256	0.5645	5	648	937	21	2016.3333
540	ag2s	-0.3676	0.5256	1	99	106	3	2017.3333
541	ag3po4	-0.3861	1.0524	1	288	382	9	2019.7778
542	ag3sn	0.9447	-0.1424	12	131	154	5	2013.6
543	ag3vo4	-0.2039	1.1602	1	170	262	6	2016.5
544	agar	-0.2974	0.1304	6	143	155	4	2020.5
545	agbr	-0.5182	1.188	1	110	121	4	2015.5
546	agcl	-0.2598	0.8907	1	345	454	12	2019.0833
547	agcu	0.9471	0.5253	5	197	265	4	2018.5
548	age	0.1199	-0.4609	10	786	1239	29	2018.5517
549	age hardening	0.8369	-0.8059	5	166	189	5	2016
550	ageing	-0.12	-0.1216	3	792	1158	30	2016.5333
551	ageing time	-0.0019	-0.058	6	194	218	5	2011
552	agent	-0.3817	-0.0365	3	7228	22235	574	2015.9233
553	agglomerate	0.191	-0.4676	2	2917	6531	165	2014.497
554	agglomerate morphology	-0.0143	-0.8809	4	122	164	5	2010.8
555	agglomerate size	-0.2171	-0.3966	3	237	320	9	2014.1111
556	agglomerate structure	-0.0091	-0.1276	11	163	257	7	2007.2857
557	agglomerated grain	0.8601	0.7386	1	54	82	3	2009.3333
558	agglomerated nanoparticle	0.8378	-0.3184	2	220	258	6	2014.8333
559	agglomerated particle	0.6898	-0.1067	2	296	374	9	2018.4444
560	agglomerated structure	-0.5328	-0.5195	3	165	182	5	2015.4
561	agglomeration	0.0948	-0.2729	2	5735	15797	402	2017.2164
562	agglomeration behavior	0.0817	-0.9543	3	94	101	3	2014.3333
563	agglomeration degree	0.087	-0.1307	7	154	200	6	2015
564	agglomeration effect	-0.0066	-0.7589	4	296	346	9	2020
565	agglomeration phenomenon	0.1344	0.3828	11	158	167	4	2017.5
566	agglomeration problem	0.0577	-0.4325	2	172	197	5	2018.2
567	agglomeration tendency	0.4173	0.0363	2	172	189	5	2010.8
568	aggregate	-0.374	-0.3497	3	3421	7854	197	2014.5178
569	aggregate formation	-0.3314	-0.0834	3	80	83	3	2012.6667
570	aggregate morphology	-0.6394	0.2199	1	119	125	3	2014.6667
571	aggregate size	-0.3478	-0.5444	3	127	141	4	2010
572	aggregated morphology	-0.5699	-0.3248	3	146	162	4	2019.5
573	aggregation	-0.326	0.005	3	4327	9914	247	2016.0729
574	aggregation behavior	-0.4496	-0.028	6	199	221	5	2017.6
575	aggregation phenomenon	-0.2827	-0.4999	4	179	185	3	2018.3333
576	aggregation process	-0.0384	-0.2278	3	176	233	6	2012.6667
577	aggregation state	-0.6177	-0.0563	3	152	164	4	2015
578	aggregation structure	-0.5401	-0.2536	7	92	130	4	2017.75
579	aggressive environment	0.4907	0.0801	5	270	327	7	2020
580	agi	-0.3836	0.7427	1	221	295	9	2012.3333
581	aging	-0.053	-0.2717	7	896	1376	39	2017.359
582	aging process	-0.352	-0.413	7	295	340	7	2020.5714
583	aging time	0.5631	-0.347	12	324	396	11	2016.5455
584	agitation	0.6143	-0.0141	5	338	445	12	2013.5
585	agno	-0.3275	0.4863	1	131	146	4	2010.25
586	agno3	-0.3042	0.6202	1	710	1054	28	2013.8571
587	agnp	-0.5445	0.3137	1	1335	2250	56	2018.6786
588	agnps	-0.4918	0.36	1	900	1360	32	2018.5
589	agnps content	-0.5515	0.3391	1	175	196	4	2019.25
590	agnw	-0.3994	0.2213	8	447	667	20	2018.4
591	agnw concentration	-0.1919	-0.017	4	92	95	3	2019
592	agnws	-0.5041	0.297	8	820	1351	41	2018.122
593	ago	-0.2067	0.0031	3	223	262	7	2017.4286
594	agreement	-0.0194	-0.1504	4	2366	4521	115	2015.1826
595	agricultural waste	-0.1628	0.2982	8	138	143	4	2019.75
596	agriculture	-0.872	-0.0929	6	114	118	3	2019.3333
597	agvo3	-0.0063	0.3383	6	184	216	5	2017.4
598	agzno	-0.8796	0.8348	13	139	163	4	2012.5
599	ahpcs	0.688	0.6103	8	85	113	3	2017.6667
600	aibn	-0.9144	-0.0587	3	213	325	9	2011
601	aid	0.0079	-0.1619	4	2125	3966	103	2014.6408
602	aip	1.298	0.2225	5	290	456	11	2012.8182
603	air	0.372	0.3501	1	3894	9368	259	2013.2394
604	air annealing	0.6511	0.4771	5	168	189	5	2017.2
605	air atmosphere	-0.3137	0.4247	1	625	914	25	2016.84
606	air cooling	1.1343	-0.2156	2	113	152	5	2014.8
607	air environment	-0.8374	-0.2365	7	283	392	10	2017.3
608	air exposure	0.6553	0.4213	2	150	181	5	2007
609	air mass	0.0441	0.9803	1	141	148	3	2020
610	air plasma spraying	1.062	-0.1801	5	92	99	3	2013
611	air pressure	0.6352	0.0754	5	150	157	3	2016.6667
612	air water interface	-0.3246	0.02	1	131	136	3	2006.3333
613	aircraft	0.2757	-0.2561	4	517	709	15	2019.6
614	aircraft industry	0.2637	-0.6146	4	235	266	6	2017.1667
615	aircraft structure	0.0456	-0.6242	4	232	260	5	2017.8
616	airflow	1.0404	-0.2378	2	121	149	4	2015.25
617	airplane	0.2339	-0.0086	8	226	251	6	2018
618	aisi	1.0261	0.2461	5	879	1581	35	2016.2286
619	al 2o	0.6603	-0.1884	2	690	1111	33	2011.0303
620	al al	0.8817	-0.5027	2	118	130	4	2015.25
621	al al2o3	1.0969	-0.6004	2	461	784	18	2017.1111
622	al al2o3 composite	0.9906	-0.4379	2	146	214	5	2018
623	al al2o3 nanocomposite	0.808	-0.6784	2	519	808	21	2017.7143
624	al alloy	0.8939	-0.4891	2	1128	2079	56	2017.6964
625	al alloy matrix	0.7792	-0.7529	2	183	253	6	2019
626	al aln nanocomposite	0.7949	-0.5621	2	103	146	4	2018.25
627	al atom	0.9953	0.0195	5	206	242	7	2011.7143
628	al b4c	0.9683	-0.8124	2	175	193	4	2019.25
629	al bn	1.101	-0.7262	2	96	151	4	2018
630	al cnt	0.5436	-0.8367	2	164	193	5	2015.2
631	al cnt nanocomposite	0.5353	-0.8766	2	197	239	7	2014.7143
632	al cnts	0.8983	-0.9748	2	138	237	6	2019.8333
633	al cnts nanocomposite	0.9243	-0.9841	2	121	209	5	2020.6
634	al composite	0.8121	-0.6105	2	660	1050	31	2016.9032
635	al concentration	0.8794	0.2115	5	218	252	7	2011.2857
636	al content	0.9859	0.2766	5	624	917	27	2013.4074
637	al cr	1.2016	0.1778	5	220	262	8	2015.375
638	al cr mn co zr alloy	1.0062	-0.4455	2	94	108	3	2019
639	al crystal	1.0303	-0.1198	2	126	137	4	2013
640	al crystallite size	1.1373	-0.4449	2	145	167	4	2012.75
641	al cu	0.8743	-0.551	2	221	265	7	2018.2857
642	al dendrite	0.9997	-0.8589	2	130	212	6	2020
643	al doped zno	-0.1436	0.7817	1	144	163	5	2018.2
644	al doping	0.3635	0.5575	5	217	242	7	2014.8571
645	al element	0.2772	0.2587	5	151	163	4	2017.5
646	al film	0.679	0.5127	5	84	90	3	2014
647	al foil	0.5635	-0.1942	2	134	147	3	2017
648	al grain	1.0293	-0.5341	2	700	1196	31	2016.0323
649	al grain boundary	0.6629	-0.6416	2	141	162	4	2019.75
650	al grain size	1.0125	-0.5945	2	154	187	5	2020.2
651	al ion	0.1926	0.3539	7	129	137	4	2018.5
652	al lattice	1.2572	-0.2353	2	113	164	5	2013.8
653	al layer	0.4926	0.1019	7	231	340	9	2016.3333
654	al matrix	0.9915	-0.582	2	1905	5213	138	2016.8986
655	al matrix composite	0.8273	-0.6008	2	666	1070	31	2016.7742
656	al matrix hybrid nanocomposite	1.0181	-0.6112	2	81	88	3	2020.6667
657	al matrix nanocomposite	0.9106	-0.7065	2	595	931	25	2017.32
658	al melt	0.8959	-0.3816	2	203	228	6	2016.8333
659	al mg	0.9271	-0.4684	2	292	363	9	2016.3333
660	al mg alloy	1.0899	-0.6019	2	323	482	11	2016
661	al mg matrix	1.2509	-0.5098	2	74	98	3	2013.6667
662	al nanocomposite	0.6165	-0.7219	2	710	1100	31	2016.9355
663	al nanoparticle	0.0515	-0.1898	7	458	645	21	2011.8571
664	al particle	0.6654	-0.225	2	337	433	13	2011
665	al phase	1.0228	-0.4269	2	192	253	7	2010.7143
666	al powder	0.7877	-0.2824	2	748	1140	33	2014.6061
667	al si	0.8247	-0.1993	2	389	490	14	2013.5714
668	al si alloy	0.809	-0.0908	2	200	221	5	2016.6
669	al si cu alloy	1.0578	-0.9254	5	68	111	3	2017.3333
670	al si interface	0.5939	-0.8107	4	121	127	3	2015.3333
671	al si matrix	0.771	-0.7081	2	109	159	4	2017.25
672	al si n thin film	0.9952	0.018	5	116	128	4	2016
673	al sic	0.828	-0.5736	2	350	537	14	2016.9286
674	al sic composite	1.1067	-0.5593	2	232	286	7	2014.4286
675	al sic nanocomposite	0.9224	-0.5652	2	466	774	20	2014.7
676	al sic powder	1.1989	-0.492	2	99	115	3	2011.3333
677	al solid solution	1.1159	-0.465	2	70	78	3	2006.6667
678	al target	1.3878	0.4258	5	97	159	4	2006.25
679	al tio2 nanocomposite	0.6954	-0.5616	2	161	244	6	2021.6667
680	al wo3 sic hybrid nanocomposite	0.9008	-0.6628	2	90	127	3	2019.3333
681	al zn	0.9179	-0.6148	2	139	197	5	2015.6
682	al13fe4	1.1288	-0.541	2	129	144	4	2017.25
683	al2	0.5641	-0.1557	2	181	199	7	2009.5714
684	al2 o3	-0.1585	-0.0516	7	233	300	8	2018.875
685	al2024	1.15	-0.7482	2	243	372	9	2019.3333
686	al2024 matrix	1.1607	-0.5656	5	93	108	3	2018.3333
687	al2cu	1.2245	-0.4154	2	214	245	7	2013.5714
688	al2cu phase	0.8999	-0.9322	2	73	83	3	2019.3333
689	al2o	0.8146	-0.2491	2	961	1509	47	2009.2553
690	al2o3	0.7262	-0.2244	2	4967	15920	443	2013.4289
691	al2o3 addition	0.7906	0.2438	5	100	117	4	2013
692	al2o3 c	0.5617	0.4724	8	106	112	3	2018.3333
693	al2o3 composite	0.5271	-0.1275	2	583	908	26	2014.5769
694	al2o3 content	0.6866	-0.1538	2	279	336	8	2016.5
695	al2o3 content increase	1.4099	-0.8021	2	67	119	3	2020.6667
696	al2o3 grain	1.1201	-0.2735	2	249	471	17	2001.3529
697	al2o3 grain boundary	1.3153	-0.2816	2	123	206	7	1999.7143
698	al2o3 matrix	0.8811	-0.1401	2	472	716	22	2006.4545
699	al2o3 matrix grain	0.9642	-0.3824	2	70	97	4	2008.5
700	al2o3 nanocomposite	0.6869	-0.3986	2	1136	2083	61	2013.7213
701	al2o3 nanoparticle	0.6561	-0.4227	2	1020	1714	46	2017.8261
702	al2o3 ni	0.9745	-0.4074	2	118	147	5	2010
703	al2o3 ni co	0.971	-0.2411	2	73	85	3	2008
704	al2o3 np	-0.388	-0.4183	12	152	172	4	2018.75
705	al2o3 particle	0.7997	-0.1815	2	738	1192	31	2014.5161
706	al2o3 phase	0.8229	-0.0538	2	307	455	12	2014.8333
707	al2o3 powder	1.0045	-0.2597	2	351	501	16	2010.875
708	al2o3 reinforcement	0.9475	-0.8456	2	285	402	10	2019
709	al2o3 reinforcement particle	1.2381	-0.9178	2	94	189	5	2021.2
710	al2o3 sic	1.0198	-0.1842	2	212	274	9	2005.7778
711	al2o3 sic nanocomposite	0.9172	-0.4516	2	141	215	8	1998.625
712	al2o3 substrate	0.4036	0.5641	2	92	98	3	2018.3333
713	al2o3 tin nanocomposite	2.5258	-0.9315	14	21	84	4	2006
714	al2o3 tio2	-0.0586	-0.2902	7	95	128	4	2010
715	al2o3 zro2	1.0704	-0.3556	2	179	230	8	2011.25
716	al2o3nanoparticle	0.4356	-0.2106	7	147	163	4	2018.75
717	al2o3np	1.1002	-0.6904	2	110	118	3	2016.3333
718	al2o3p magnesium metal matrix nanocomposite	1.1838	-1.0313	2	42	80	3	2014.3333
719	al2o3zro2	0.5737	-0.0705	2	121	130	3	2019.6667
720	al2sio5	0.5227	0.3776	5	113	118	3	2015.3333
721	al3	0.2451	0.3235	2	307	383	10	2014
722	al3bc	1.1255	-0.6867	2	142	200	5	2020
723	al3mg2	1.2982	-0.686	2	108	168	3	2016.6667
724	al3ni	0.9746	-0.3469	2	259	321	9	2013.4444
725	al3ni2	0.8688	-0.3596	2	111	119	3	2020.3333
726	al3ti	0.996	-0.3377	2	397	560	15	2010.9333
727	al3ti particle	1.0475	-0.4462	2	199	238	6	2012.8333
728	al3zr	0.971	-0.7352	2	95	110	4	2012.25
729	al4c3	1.004	-0.5359	2	431	604	16	2019.3125
730	al4c3 phase	0.9947	-0.4191	2	133	155	3	2021.3333
731	al6061	0.7301	-0.7545	2	493	801	18	2020
732	al6061 al2o3 nanocomposite	0.8846	-0.8167	2	102	107	3	2018
733	al6061 alloy	0.9891	-0.882	2	216	286	8	2020
734	al6061 matrix	0.7192	-0.8331	2	196	308	8	2021.125
735	al6061 metal matrix nanocomposite	1.4536	-0.8948	2	74	144	4	2022.25
736	al7075	0.8998	-0.7683	2	300	503	12	2020.0833
737	alb12	1.2959	-0.5582	2	70	114	3	2018.3333
738	albumin	-0.3435	0.2492	9	159	169	4	2013
739	alc	1.0087	-0.2957	2	148	158	4	2016.25
740	alcohol	-0.128	0.3213	1	1032	1480	41	2013.7561
741	alcohol solution	-0.2807	-0.3232	6	160	172	4	2011.25
742	alcoholic solution	-0.3214	0.642	8	173	229	6	2013.6667
743	alcrn	1.1313	0.1938	5	193	232	6	2017
744	alcrn coating	1.108	0.1662	5	240	332	8	2016.375
745	alcrsin coating	1.2256	0.2932	5	123	141	4	2019
746	alcu	1.1869	-0.4037	2	162	186	5	2018.4
747	ald	0.028	0.763	1	458	563	14	2017.2857
748	aldehyde	-0.6988	0.1753	6	287	381	8	2017.875
749	alg	-0.4139	-0.1756	6	396	496	13	2019.8462
750	algae	-0.2475	0.0813	6	293	334	7	2018.1429
751	alginate	-0.3674	-0.0762	6	649	932	23	2018.7826
752	alginate content	-0.0825	0.2158	6	128	149	4	2013.5
753	alginate gelatin	-0.3535	-0.1802	6	130	140	3	2022.3333
754	alginate hydrogel	-0.3853	-0.244	6	304	359	9	2017.5556
755	algorithm	-0.0594	-0.6783	4	1187	2180	56	2017.3571
756	alignment	-0.204	-0.3508	4	3166	7224	187	2015.6738
757	alignment process	-0.4995	-0.4798	3	110	120	3	2014.6667
758	alizarin	-0.2618	0.4537	8	123	182	4	2022.5
759	alizarin red staining	-0.3007	-0.244	6	227	267	5	2021
760	alkali	-0.426	-0.755	10	119	143	4	2015.5
761	alkali pretreatment	-0.121	-0.0942	6	73	87	3	2005.3333
762	alkali solution	-0.1579	-0.2425	6	236	271	8	2014.75
763	alkali treatment	-0.2978	-0.3221	4	196	255	6	2019
764	alkaline	0.1458	0.3975	1	463	573	14	2017.5
765	alkaline aqueous solution	0.1046	0.7016	1	96	104	3	2014
766	alkaline condition	-0.3235	0.4692	1	228	248	6	2019.3333
767	alkaline electrolyte	-0.1437	0.8712	1	112	113	3	2021.6667
768	alkaline environment	-0.6089	0.3022	1	245	281	7	2021
769	alkaline medium	-0.2911	0.6514	1	511	688	18	2017.8889
770	alkaline phosphatase	-0.0878	-0.222	6	529	901	21	2017.7143
771	alkaline phosphatase activity	-0.2294	-0.3926	6	250	300	7	2015.1429
772	alkaline solution	-0.2339	0.4806	1	619	846	23	2015.1739
773	alkaline treatment	-0.0873	0.6411	1	124	128	3	2020
774	alkalinity	-0.2018	-0.4568	10	160	178	4	2016.75
775	alkoxide	0.1443	0.174	8	294	362	11	2006.5455
776	alkoxide precursor	0.321	0.4288	1	225	257	7	2009.1429
777	alkoxysilane	-0.7471	-0.0168	3	164	182	5	2007.8
778	alkyl	-0.7019	-0.3203	3	424	487	11	2016.2727
779	alkyl ammonium ion	-0.8663	-0.3825	3	94	107	3	2006.6667
780	alkyl chain	-0.6886	-0.0364	3	419	516	13	2012
781	alkyl chain length	-0.688	-0.4121	3	347	429	12	2015.5833
782	alkyl group	-0.9679	0.0269	3	199	255	6	2012.8333
783	alkylammonium salt	-0.8805	-0.7378	3	133	161	4	2006.5
784	alkylation	-0.5658	0.4761	1	99	112	3	2003.3333
785	allotrope	-0.0393	0.0163	5	238	279	7	2019.1429
786	allotropic form	-0.1179	-0.0883	1	84	93	3	2014.3333
787	alloy	0.8965	-0.09	2	7098	29853	875	2014.7714
788	alloy coating	0.8831	0.1531	5	407	600	17	2016.6471
789	alloy composite	0.843	-0.5999	2	721	1315	33	2016.6364
790	alloy composition	0.9181	-0.2218	2	387	539	16	2012.5
791	alloy film	0.6376	0.3484	5	377	476	13	2015.3077
792	alloy layer	0.5931	-0.1141	2	153	169	6	2009.1667
793	alloy matrix	0.9087	-0.5483	2	925	1743	44	2017.8636
794	alloy matrix composite	0.968	-0.6835	2	317	411	11	2018.8182
795	alloy matrix nanocomposite	0.944	-0.6158	2	371	560	14	2019.4286
796	alloy microstructure	1.1392	-0.3708	2	130	192	4	2021.5
797	alloy nanocomposite	0.8967	-0.4833	2	512	766	21	2018.1905
798	alloy powder	1.0793	-0.3242	2	671	1166	37	2013.3784
799	alloy property	1.0341	0.1813	5	110	119	3	2010.6667
800	alloy ribbon	1.1648	0.4033	2	350	569	21	2006.1905
801	alloy substrate	0.8305	0.1201	5	641	877	21	2015.381
802	alloy system	0.9178	-0.1813	2	582	872	25	2015.92
803	alloy target	1.0553	0.4173	5	340	477	12	2018.6667
804	alloying	0.8267	0.0178	5	618	820	22	2012.4545
805	alloying element	0.989	-0.0895	2	200	220	6	2012
806	allyl	0.0828	-0.3411	2	209	254	7	2010.4286
807	allylhydridopolycarbosilane	0.6555	0.5825	8	125	185	5	2016
808	almg	1.1323	-0.3357	2	165	191	5	2019.8
809	almg5	1.3341	-0.9277	2	92	111	3	2016
810	almond west formalism	-0.3631	0.77	1	96	143	4	2018
811	aln	0.718	-0.07	5	1362	2366	62	2014.4516
812	aln nanoparticle	0.5512	-0.5981	2	422	648	18	2017.3333
813	aln particle	0.6754	-0.4705	2	305	402	11	2015.1818
814	aln phase	1.1268	0.2616	5	361	510	14	2014.7143
815	aloe vera gel	-0.4283	0.1629	6	142	159	4	2020
816	alooh	-0.3072	0.0069	4	242	264	6	2015.3333
817	alp	-0.1695	-0.2204	6	604	1053	25	2017.72
818	alp activity	-0.0708	-0.2465	6	330	510	12	2017.0833
819	alpha	0.6439	-0.1591	2	206	337	8	2017.75
820	alpha alumina	0.5441	-0.2926	2	174	232	5	2016.6
821	alpha zirconium phosphate	-0.9796	-0.2711	3	154	206	6	2013
822	alsi	0.8257	-0.4773	2	194	213	5	2015.8
823	alsi target	1.0415	0.8255	5	59	93	3	2017.3333
824	alsi10mg	0.7025	-0.5715	2	373	512	12	2019.5833
825	alsi10mg alloy	0.8139	-0.4685	2	136	151	4	2018.5
826	alsic nanocomposite	0.8191	-0.9652	2	132	147	4	2018.5
827	alsin thin film	1.0153	0.9346	5	57	90	3	2019
828	alter	-0.1394	-0.2222	3	292	345	10	2013.5
829	alteration	-0.0811	-0.1172	6	1627	2758	63	2017
830	alternate deposition	0.5227	0.0802	5	124	133	3	2010
831	alternating	-0.6787	0.2414	13	591	838	20	2017.45
832	alternative	-0.0703	-0.0221	6	2591	4768	113	2017.9646
